f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,m0,m1,m2,m3
31.2,0.0,31.2,31.2,84.4,0.0,84.4,84.4,0.333727,0.0,0.333727,0.333727,256.0,0.0,256.0,256.0,1,1,1,1
31.1,0.0,31.1,31.1,85.1,0.0,85.1,85.1,0.333727,0.0,0.333727,0.333727,0.0,0.0,0.0,0.0,1,1,1,1
31.2,0.0,31.2,31.2,84.2,0.0,84.2,84.2,0.290816,0.0,0.290816,0.290816,0.0,0.0,0.0,0.0,1,1,1,1
31.2,0.0,31.2,31.2,84.2,0.0,84.2,84.2,0.290816,0.0,0.290816,0.290816,256.0,0.0,256.0,256.0,1,1,1,1
31.2,0.0,31.2,31.2,84.2,0.0,84.2,84.2,0.333727,0.0,0.333727,0.333727,0.0,0.0,0.0,0.0,1,1,1,1
31.2,0.0,31.2,31.2,84.2,0.0,84.2,84.2,0.333727,0.0,0.333727,0.333727,256.0,0.0,256.0,256.0,1,1,1,1
31.1,0.0,31.1,31.1,85.1,0.0,85.1,85.1,0.290816,0.0,0.290816,0.290816,0.0,0.0,0.0,0.0,1,1,1,1
31.1,0.0,31.1,31.1,85.1,0.0,85.1,85.1,0.290816,0.0,0.290816,0.290816,256.0,0.0,256.0,256.0,1,1,1,1
31.1,0.0,31.1,31.1,85.1,0.0,85.1,85.1,0.333727,0.0,0.333727,0.333727,256.0,0.0,256.0,256.0,1,1,1,1
31.2,0.0,31.2,31.2,84.1,0.0,84.1,84.1,0.290816,0.0,0.290816,0.290816,0.0,0.0,0.0,0.0,1,1,1,1
31.1,0.0,31.1,31.1,85.1,0.0,85.1,85.1,0.333727,0.0,0.333727,0.333727,90.5,113.173907,0.0,256.0,1,1,1,1
31.2,0.0,31.2,31.2,84.1,0.0,84.1,84.1,0.290816,0.0,0.290816,0.290816,0.0,0.0,0.0,0.0,1,1,1,1
31.2,0.0,31.2,31.2,84.1,0.0,84.1,84.1,0.290816,0.0,0.290816,0.290816,50.75,38.13463,0.0,92.0,1,1,1,1
31.2,0.0,31.2,31.2,84.1,0.0,84.1,84.1,0.333727,0.0,0.333727,0.333727,0.0,0.0,0.0,0.0,1,1,1,1
31.2,0.0,31.2,31.2,84.1,0.0,84.1,84.1,0.333727,0.0,0.333727,0.333727,50.75,38.13463,0.0,92.0,1,1,1,1
31.0,0.0,31.0,31.0,84.9,0.0,84.9,84.9,0.290816,0.0,0.290816,0.290816,0.0,0.0,0.0,0.0,1,1,1,1
31.0,0.0,31.0,31.0,84.9,0.0,84.9,84.9,0.290816,0.0,0.290816,0.290816,50.75,38.13463,0.0,92.0,1,1,1,1
31.0,0.0,31.0,31.0,84.9,0.0,84.9,84.9,0.333727,0.0,0.333727,0.333727,0.0,0.0,0.0,0.0,1,1,1,1
31.0,0.0,31.0,31.0,84.9,0.0,84.9,84.9,0.333727,0.0,0.333727,0.333727,50.75,38.13463,0.0,92.0,1,1,1,1
31.0,0.0,31.0,31.0,84.9,0.0,84.9,84.9,0.333727,0.0,0.333727,0.333727,85.25,129.20623,0.0,273.0,1,1,1,1
31.0,0.0,31.0,31.0,84.9,0.0,84.9,84.9,0.333727,0.0,0.333727,0.333727,0.0,0.0,0.0,0.0,1,1,1,1
31.0,0.0,31.0,31.0,84.9,0.0,84.9,84.9,0.290816,0.0,0.290816,0.290816,85.25,129.20623,0.0,273.0,1,1,1,1
31.0,0.0,31.0,31.0,84.9,0.0,84.9,84.9,0.290816,0.0,0.290816,0.290816,0.0,0.0,0.0,0.0,1,1,1,1
31.2,0.0,31.2,31.2,84.0,0.0,84.0,84.0,0.290816,0.0,0.290816,0.290816,85.25,129.20623,0.0,273.0,1,1,1,1
31.2,0.0,31.2,31.2,84.0,0.0,84.0,84.0,0.333727,0.0,0.333727,0.333727,0.0,0.0,0.0,0.0,1,1,1,1
31.2,0.0,31.2,31.2,84.0,0.0,84.0,84.0,0.290816,0.0,0.290816,0.290816,0.0,0.0,0.0,0.0,1,1,1,1
31.2,0.0,31.2,31.2,84.0,0.0,84.0,84.0,0.333727,0.0,0.333727,0.333727,85.25,129.20623,0.0,273.0,1,1,1,1
31.1,0.0,31.1,31.1,85.2,0.0,85.2,85.2,0.290816,0.0,0.290816,0.290816,79.0,121.34249,0.0,256.0,1,1,1,1
31.1,0.0,31.1,31.1,85.2,0.0,85.2,85.2,0.333727,0.0,0.333727,0.333727,79.0,121.34249,0.0,256.0,1,1,1,1
31.1,0.0,31.1,31.1,85.2,0.0,85.2,85.2,0.333727,0.0,0.333727,0.333727,0.0,0.0,0.0,0.0,1,1,1,1
31.1,0.0,31.1,31.1,85.2,0.0,85.2,85.2,0.290816,0.0,0.290816,0.290816,0.0,0.0,0.0,0.0,1,1,1,1
31.2,0.0,31.2,31.2,83.9,0.0,83.9,83.9,0.290816,0.0,0.290816,0.290816,79.0,121.34249,0.0,256.0,1,1,1,1
31.2,0.0,31.2,31.2,83.9,0.0,83.9,83.9,0.333727,0.0,0.333727,0.333727,0.0,0.0,0.0,0.0,1,1,1,1
31.2,0.0,31.2,31.2,83.9,0.0,83.9,83.9,0.290816,0.0,0.290816,0.290816,0.0,0.0,0.0,0.0,1,1,1,1
31.2,0.0,31.2,31.2,83.9,0.0,83.9,83.9,0.333727,0.0,0.333727,0.333727,79.0,121.34249,0.0,256.0,1,1,1,1
31.2,0.0,31.2,31.2,83.9,0.0,83.9,83.9,0.290816,0.0,0.290816,0.290816,0.0,0.0,0.0,0.0,1,1,1,1
31.2,0.0,31.2,31.2,83.9,0.0,83.9,83.9,0.290816,0.0,0.290816,0.290816,262.666667,11.547005,256.0,276.0,1,1,1,1
31.2,0.0,31.2,31.2,83.9,0.0,83.9,83.9,0.333727,0.0,0.333727,0.333727,0.0,0.0,0.0,0.0,1,1,1,1
31.2,0.0,31.2,31.2,83.9,0.0,83.9,83.9,0.333727,0.0,0.333727,0.333727,262.666667,11.547005,256.0,276.0,1,1,1,1
31.1,0.0,31.1,31.1,85.4,0.0,85.4,85.4,0.290816,0.0,0.290816,0.290816,0.0,0.0,0.0,0.0,1,1,1,1
31.1,0.0,31.1,31.1,85.4,0.0,85.4,85.4,0.290816,0.0,0.290816,0.290816,262.666667,11.547005,256.0,276.0,1,1,1,1
31.1,0.0,31.1,31.1,85.4,0.0,85.4,85.4,0.333727,0.0,0.333727,0.333727,0.0,0.0,0.0,0.0,1,1,1,1
31.1,0.0,31.1,31.1,85.4,0.0,85.4,85.4,0.333727,0.0,0.333727,0.333727,262.666667,11.547005,256.0,276.0,1,1,1,1
31.2,0.0,31.2,31.2,83.8,0.0,83.8,83.8,0.290816,0.0,0.290816,0.290816,67.25,45.470687,0.0,100.0,1,1,1,1
31.1,0.0,31.1,31.1,85.5,0.0,85.5,85.5,0.333727,0.0,0.333727,0.333727,100.0,0.0,100.0,100.0,1,1,1,1
31.1,0.0,31.1,31.1,85.5,0.0,85.5,85.5,0.333727,0.0,0.333727,0.333727,19.0,38.0,0.0,76.0,1,1,1,1
31.1,0.0,31.1,31.1,85.5,0.0,85.5,85.5,0.290816,0.0,0.290816,0.290816,19.0,38.0,0.0,76.0,1,1,1,1
31.1,0.0,31.1,31.1,85.5,0.0,85.5,85.5,0.290816,0.0,0.290816,0.290816,100.0,0.0,100.0,100.0,1,1,1,1
31.2,0.0,31.2,31.2,83.7,0.0,83.7,83.7,0.333727,0.0,0.333727,0.333727,19.0,38.0,0.0,76.0,1,1,1,1
31.2,0.0,31.2,31.2,83.7,0.0,83.7,83.7,0.333727,0.0,0.333727,0.333727,100.0,0.0,100.0,100.0,1,1,1,1
31.2,0.0,31.2,31.2,83.7,0.0,83.7,83.7,0.290816,0.0,0.290816,0.290816,19.0,38.0,0.0,76.0,1,1,1,1
31.2,0.0,31.2,31.2,83.7,0.0,83.7,83.7,0.290816,0.0,0.290816,0.290816,100.0,0.0,100.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,85.3,0.0,85.3,85.3,0.333727,0.0,0.333727,0.333727,77.0,121.825011,0.0,256.0,1,1,1,1
31.1,0.0,31.1,31.1,85.4,0.0,85.4,85.4,0.333727,0.0,0.333727,0.333727,256.0,0.0,256.0,256.0,1,1,1,1
31.1,0.0,31.1,31.1,85.4,0.0,85.4,85.4,0.333727,0.0,0.333727,0.333727,100.0,0.0,100.0,100.0,1,1,1,1
31.1,0.0,31.1,31.1,85.4,0.0,85.4,85.4,0.290816,0.0,0.290816,0.290816,256.0,0.0,256.0,256.0,1,1,1,1
31.1,0.0,31.1,31.1,85.4,0.0,85.4,85.4,0.290816,0.0,0.290816,0.290816,100.0,0.0,100.0,100.0,1,1,1,1
31.2,0.0,31.2,31.2,83.6,0.0,83.6,83.6,0.333727,0.0,0.333727,0.333727,256.0,0.0,256.0,256.0,1,1,1,1
31.2,0.0,31.2,31.2,83.6,0.0,83.6,83.6,0.333727,0.0,0.333727,0.333727,100.0,0.0,100.0,100.0,1,1,1,1
31.2,0.0,31.2,31.2,83.6,0.0,83.6,83.6,0.290816,0.0,0.290816,0.290816,256.0,0.0,256.0,256.0,1,1,1,1
31.2,0.0,31.2,31.2,83.6,0.0,83.6,83.6,0.290816,0.0,0.290816,0.290816,100.0,0.0,100.0,100.0,1,1,1,1
31.1,0.0,31.1,31.1,85.3,0.0,85.3,85.3,0.333727,0.0,0.333727,0.333727,0.0,0.0,0.0,0.0,1,1,1,1
31.1,0.0,31.1,31.1,85.3,0.0,85.3,85.3,0.333727,0.0,0.333727,0.333727,100.0,0.0,100.0,100.0,1,1,1,1
31.1,0.0,31.1,31.1,85.3,0.0,85.3,85.3,0.290816,0.0,0.290816,0.290816,0.0,0.0,0.0,0.0,1,1,1,1
31.1,0.0,31.1,31.1,85.3,0.0,85.3,85.3,0.290816,0.0,0.290816,0.290816,100.0,0.0,100.0,100.0,1,1,1,1
31.2,0.0,31.2,31.2,83.6,0.0,83.6,83.6,0.333727,0.0,0.333727,0.333727,0.0,0.0,0.0,0.0,1,1,1,1
31.2,0.0,31.2,31.2,83.6,0.0,83.6,83.6,0.333727,0.0,0.333727,0.333727,100.0,0.0,100.0,100.0,1,1,1,1
31.2,0.0,31.2,31.2,83.6,0.0,83.6,83.6,0.290816,0.0,0.290816,0.290816,0.0,0.0,0.0,0.0,1,1,1,1
31.2,0.0,31.2,31.2,83.6,0.0,83.6,83.6,0.290816,0.0,0.290816,0.290816,100.0,0.0,100.0,100.0,1,1,1,1
31.2,0.0,31.2,31.2,83.5,0.0,83.5,83.5,0.290816,0.0,0.290816,0.290816,75.0,50.0,0.0,100.0,1,1,1,1
31.2,0.0,31.2,31.2,83.5,0.0,83.5,83.5,0.290816,0.0,0.290816,0.290816,0.0,0.0,0.0,0.0,1,1,1,1
31.2,0.0,31.2,31.2,83.5,0.0,83.5,83.5,0.333727,0.0,0.333727,0.333727,75.0,50.0,0.0,100.0,1,1,1,1
31.2,0.0,31.2,31.2,83.5,0.0,83.5,83.5,0.333727,0.0,0.333727,0.333727,0.0,0.0,0.0,0.0,1,1,1,1
31.1,0.0,31.1,31.1,85.3,0.0,85.3,85.3,0.290816,0.0,0.290816,0.290816,75.0,50.0,0.0,100.0,1,1,1,1
31.1,0.0,31.1,31.1,85.3,0.0,85.3,85.3,0.290816,0.0,0.290816,0.290816,0.0,0.0,0.0,0.0,1,1,1,1
31.1,0.0,31.1,31.1,85.3,0.0,85.3,85.3,0.333727,0.0,0.333727,0.333727,75.0,50.0,0.0,100.0,1,1,1,1
31.1,0.0,31.1,31.1,85.3,0.0,85.3,85.3,0.333727,0.0,0.333727,0.333727,0.0,0.0,0.0,0.0,1,1,1,1
31.2,0.0,31.2,31.2,83.5,0.0,83.5,83.5,0.290816,0.0,0.290816,0.290816,100.0,0.0,100.0,100.0,1,1,1,1
31.1,0.0,31.1,31.1,85.4,0.0,85.4,85.4,0.333727,0.0,0.333727,0.333727,141.5,134.038552,0.0,256.0,1,1,1,1
31.1,0.0,31.1,31.1,85.4,0.0,85.4,85.4,0.333727,0.0,0.333727,0.333727,95.5,9.0,82.0,100.0,1,1,1,1
31.1,0.0,31.1,31.1,85.4,0.0,85.4,85.4,0.290816,0.0,0.290816,0.290816,141.5,134.038552,0.0,256.0,1,1,1,1
31.2,0.0,31.2,31.2,83.4,0.0,83.4,83.4,0.333727,0.0,0.333727,0.333727,141.5,134.038552,0.0,256.0,1,1,1,1
31.2,0.0,31.2,31.2,83.4,0.0,83.4,83.4,0.290816,0.0,0.290816,0.290816,141.5,134.038552,0.0,256.0,1,1,1,1
31.2,0.0,31.2,31.2,83.4,0.0,83.4,83.4,0.333727,0.0,0.333727,0.333727,95.5,9.0,82.0,100.0,1,1,1,1
31.2,0.0,31.2,31.2,83.4,0.0,83.4,83.4,0.290816,0.0,0.290816,0.290816,95.5,9.0,82.0,100.0,1,1,1,1
31.1,0.0,31.1,31.1,85.4,0.0,85.4,85.4,0.290816,0.0,0.290816,0.290816,95.5,9.0,82.0,100.0,1,1,1,1
31.2,0.0,31.2,31.2,83.4,0.0,83.4,83.4,0.290816,0.0,0.290816,0.290816,90.0,17.320508,70.0,100.0,1,1,1,1
31.2,0.0,31.2,31.2,83.4,0.0,83.4,83.4,0.290816,0.0,0.290816,0.290816,91.0,157.616623,0.0,273.0,1,1,1,1
31.2,0.0,31.2,31.2,83.4,0.0,83.4,83.4,0.333727,0.0,0.333727,0.333727,90.0,17.320508,70.0,100.0,1,1,1,1
31.2,0.0,31.2,31.2,83.4,0.0,83.4,83.4,0.333727,0.0,0.333727,0.333727,91.0,157.616623,0.0,273.0,1,1,1,1
31.1,0.0,31.1,31.1,85.5,0.0,85.5,85.5,0.290816,0.0,0.290816,0.290816,90.0,17.320508,70.0,100.0,1,1,1,1
31.1,0.0,31.1,31.1,85.5,0.0,85.5,85.5,0.290816,0.0,0.290816,0.290816,91.0,157.616623,0.0,273.0,1,1,1,1
31.1,0.0,31.1,31.1,85.5,0.0,85.5,85.5,0.333727,0.0,0.333727,0.333727,90.0,17.320508,70.0,100.0,1,1,1,1
31.1,0.0,31.1,31.1,85.5,0.0,85.5,85.5,0.333727,0.0,0.333727,0.333727,91.0,157.616623,0.0,273.0,1,1,1,1
31.1,0.0,31.1,31.1,85.5,0.0,85.5,85.5,0.333727,0.0,0.333727,0.333727,192.0,128.0,0.0,256.0,1,1,1,1
31.1,0.0,31.1,31.1,85.5,0.0,85.5,85.5,0.333727,0.0,0.333727,0.333727,96.5,7.0,86.0,100.0,1,1,1,1
31.1,0.0,31.1,31.1,85.5,0.0,85.5,85.5,0.290816,0.0,0.290816,0.290816,192.0,128.0,0.0,256.0,1,1,1,1
31.1,0.0,31.1,31.1,85.5,0.0,85.5,85.5,0.290816,0.0,0.290816,0.290816,96.5,7.0,86.0,100.0,1,1,1,1
31.2,0.0,31.2,31.2,83.4,0.0,83.4,83.4,0.333727,0.0,0.333727,0.333727,192.0,128.0,0.0,256.0,1,1,1,1
31.2,0.0,31.2,31.2,83.4,0.0,83.4,83.4,0.290816,0.0,0.290816,0.290816,192.0,128.0,0.0,256.0,1,1,1,1
31.2,0.0,31.2,31.2,83.4,0.0,83.4,83.4,0.290816,0.0,0.290816,0.290816,96.5,7.0,86.0,100.0,1,1,1,1
31.2,0.0,31.2,31.2,83.4,0.0,83.4,83.4,0.333727,0.0,0.333727,0.333727,96.5,7.0,86.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,85.4,0.0,85.4,85.4,0.333727,0.0,0.333727,0.333727,256.0,0.0,256.0,256.0,1,1,1,1
31.0,0.0,31.0,31.0,85.5,0.0,85.5,85.5,0.333727,0.0,0.333727,0.333727,256.0,0.0,256.0,256.0,1,1,1,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.290816,0.0,0.290816,0.290816,66.666667,57.735027,0.0,100.0,1,1,1,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.290816,0.0,0.290816,0.290816,256.0,0.0,256.0,256.0,1,1,1,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333727,0.0,0.333727,0.333727,66.666667,57.735027,0.0,100.0,1,1,1,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333727,0.0,0.333727,0.333727,256.0,0.0,256.0,256.0,1,1,1,1
31.0,0.0,31.0,31.0,85.5,0.0,85.5,85.5,0.290816,0.0,0.290816,0.290816,66.666667,57.735027,0.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,85.5,0.0,85.5,85.5,0.290816,0.0,0.290816,0.290816,256.0,0.0,256.0,256.0,1,1,1,1
31.0,0.0,31.0,31.0,85.5,0.0,85.5,85.5,0.333727,0.0,0.333727,0.333727,66.666667,57.735027,0.0,100.0,1,1,1,1
31.2,0.0,31.2,31.2,83.2,0.0,83.2,83.2,0.290816,0.0,0.290816,0.290816,89.0,18.220867,62.0,100.0,1,1,1,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333727,0.0,0.333727,0.333727,260.25,8.5,256.0,273.0,1,1,1,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.290816,0.0,0.290816,0.290816,260.25,8.5,256.0,273.0,1,1,1,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.290816,0.0,0.290816,0.290816,61.0,53.507009,0.0,100.0,1,1,1,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333727,0.0,0.333727,0.333727,61.0,53.507009,0.0,100.0,1,1,1,1
31.2,0.0,31.2,31.2,83.1,0.0,83.1,83.1,0.333727,0.0,0.333727,0.333727,61.0,53.507009,0.0,100.0,1,1,1,1
31.2,0.0,31.2,31.2,83.1,0.0,83.1,83.1,0.290816,0.0,0.290816,0.290816,260.25,8.5,256.0,273.0,1,1,1,1
31.2,0.0,31.2,31.2,83.1,0.0,83.1,83.1,0.333727,0.0,0.333727,0.333727,260.25,8.5,256.0,273.0,1,1,1,1
31.2,0.0,31.2,31.2,83.1,0.0,83.1,83.1,0.290816,0.0,0.290816,0.290816,61.0,53.507009,0.0,100.0,1,1,1,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.290816,0.0,0.290816,0.290816,50.0,57.735027,0.0,100.0,1,1,1,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.290816,0.0,0.290816,0.290816,261.333333,9.237604,256.0,272.0,1,1,1,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333727,0.0,0.333727,0.333727,50.0,57.735027,0.0,100.0,1,1,1,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333727,0.0,0.333727,0.333727,261.333333,9.237604,256.0,272.0,1,1,1,1
31.1,0.0,31.1,31.1,85.0,0.0,85.0,85.0,0.290816,0.0,0.290816,0.290816,50.0,57.735027,0.0,100.0,1,1,1,1
31.1,0.0,31.1,31.1,85.0,0.0,85.0,85.0,0.290816,0.0,0.290816,0.290816,261.333333,9.237604,256.0,272.0,1,1,1,1
31.1,0.0,31.1,31.1,85.0,0.0,85.0,85.0,0.333727,0.0,0.333727,0.333727,50.0,57.735027,0.0,100.0,1,1,1,1
31.1,0.0,31.1,31.1,85.0,0.0,85.0,85.0,0.333727,0.0,0.333727,0.333727,261.333333,9.237604,256.0,272.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,0.333727,0.0,0.333727,0.333727,145.25,130.948781,0.0,256.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,0.333727,0.0,0.333727,0.333727,88.0,24.0,52.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,0.290816,0.0,0.290816,0.290816,145.25,130.948781,0.0,256.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,0.290816,0.0,0.290816,0.290816,88.0,24.0,52.0,100.0,1,1,1,1
31.2,0.0,31.2,31.2,83.0,0.0,83.0,83.0,0.333727,0.0,0.333727,0.333727,88.0,24.0,52.0,100.0,1,1,1,1
31.2,0.0,31.2,31.2,83.0,0.0,83.0,83.0,0.290816,0.0,0.290816,0.290816,145.25,130.948781,0.0,256.0,1,1,1,1
31.2,0.0,31.2,31.2,83.0,0.0,83.0,83.0,0.290816,0.0,0.290816,0.290816,88.0,24.0,52.0,100.0,1,1,1,1
31.2,0.0,31.2,31.2,83.0,0.0,83.0,83.0,0.333727,0.0,0.333727,0.333727,145.25,130.948781,0.0,256.0,1,1,1,1
31.0,0.0,31.0,31.0,84.9,0.0,84.9,84.9,0.333727,0.0,0.333727,0.333727,256.0,0.0,256.0,256.0,1,1,1,1
31.2,0.0,31.2,31.2,83.0,0.0,83.0,83.0,0.333727,0.0,0.333727,0.333727,261.333333,9.237604,256.0,272.0,1,1,1,1
31.2,0.0,31.2,31.2,83.0,0.0,83.0,83.0,0.290816,0.0,0.290816,0.290816,66.666667,57.735027,0.0,100.0,1,1,1,1
31.2,0.0,31.2,31.2,83.0,0.0,83.0,83.0,0.290816,0.0,0.290816,0.290816,261.333333,9.237604,256.0,272.0,1,1,1,1
31.2,0.0,31.2,31.2,83.0,0.0,83.0,83.0,0.333727,0.0,0.333727,0.333727,66.666667,57.735027,0.0,100.0,1,1,1,1
31.1,0.0,31.1,31.1,85.0,0.0,85.0,85.0,0.290816,0.0,0.290816,0.290816,66.666667,57.735027,0.0,100.0,1,1,1,1
31.1,0.0,31.1,31.1,85.0,0.0,85.0,85.0,0.290816,0.0,0.290816,0.290816,261.333333,9.237604,256.0,272.0,1,1,1,1
31.1,0.0,31.1,31.1,85.0,0.0,85.0,85.0,0.333727,0.0,0.333727,0.333727,66.666667,57.735027,0.0,100.0,1,1,1,1
31.1,0.0,31.1,31.1,85.0,0.0,85.0,85.0,0.333727,0.0,0.333727,0.333727,261.333333,9.237604,256.0,272.0,1,1,1,1
31.2,0.0,31.2,31.2,83.1,0.0,83.1,83.1,0.290816,0.0,0.290816,0.290816,70.0,47.609523,0.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,85.3,0.0,85.3,85.3,0.290816,0.0,0.290816,0.290816,256.0,0.0,256.0,256.0,1,1,1,1
31.0,0.0,31.0,31.0,85.3,0.0,85.3,85.3,0.333727,0.0,0.333727,0.333727,256.0,0.0,256.0,256.0,1,1,1,1
31.0,0.0,31.0,31.0,85.3,0.0,85.3,85.3,0.290816,0.0,0.290816,0.290816,92.333333,13.279056,77.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,85.3,0.0,85.3,85.3,0.333727,0.0,0.333727,0.333727,92.333333,13.279056,77.0,100.0,1,1,1,1
31.2,0.0,31.2,31.2,83.2,0.0,83.2,83.2,0.333727,0.0,0.333727,0.333727,92.333333,13.279056,77.0,100.0,1,1,1,1
31.2,0.0,31.2,31.2,83.2,0.0,83.2,83.2,0.290816,0.0,0.290816,0.290816,256.0,0.0,256.0,256.0,1,1,1,1
31.2,0.0,31.2,31.2,83.2,0.0,83.2,83.2,0.290816,0.0,0.290816,0.290816,92.333333,13.279056,77.0,100.0,1,1,1,1
31.2,0.0,31.2,31.2,83.2,0.0,83.2,83.2,0.333727,0.0,0.333727,0.333727,256.0,0.0,256.0,256.0,1,1,1,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.290816,0.0,0.290816,0.290816,83.25,19.379972,65.0,100.0,1,1,1,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.290816,0.0,0.290816,0.290816,256.0,0.0,256.0,256.0,1,1,1,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333727,0.0,0.333727,0.333727,83.25,19.379972,65.0,100.0,1,1,1,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333727,0.0,0.333727,0.333727,256.0,0.0,256.0,256.0,1,1,1,1
31.0,0.0,31.0,31.0,85.3,0.0,85.3,85.3,0.290816,0.0,0.290816,0.290816,83.25,19.379972,65.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,85.3,0.0,85.3,85.3,0.290816,0.0,0.290816,0.290816,256.0,0.0,256.0,256.0,1,1,1,1
31.0,0.0,31.0,31.0,85.3,0.0,85.3,85.3,0.333727,0.0,0.333727,0.333727,83.25,19.379972,65.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,85.3,0.0,85.3,85.3,0.333727,0.0,0.333727,0.333727,256.0,0.0,256.0,256.0,1,1,1,1
31.1,0.0,31.1,31.1,85.4,0.0,85.4,85.4,0.333727,0.0,0.333727,0.333727,85.0,14.525839,71.0,100.0,1,1,1,1
31.1,0.0,31.1,31.1,85.4,0.0,85.4,85.4,0.290816,0.0,0.290816,0.290816,256.0,0.0,256.0,256.0,1,1,1,1
31.1,0.0,31.1,31.1,85.4,0.0,85.4,85.4,0.290816,0.0,0.290816,0.290816,85.0,14.525839,71.0,100.0,1,1,1,1
31.1,0.0,31.1,31.1,85.4,0.0,85.4,85.4,0.333727,0.0,0.333727,0.333727,256.0,0.0,256.0,256.0,1,1,1,1
31.2,0.0,31.2,31.2,83.2,0.0,83.2,83.2,0.333727,0.0,0.333727,0.333727,85.0,14.525839,71.0,100.0,1,1,1,1
31.2,0.0,31.2,31.2,83.2,0.0,83.2,83.2,0.290816,0.0,0.290816,0.290816,256.0,0.0,256.0,256.0,1,1,1,1
31.2,0.0,31.2,31.2,83.2,0.0,83.2,83.2,0.290816,0.0,0.290816,0.290816,85.0,14.525839,71.0,100.0,1,1,1,1
31.2,0.0,31.2,31.2,83.2,0.0,83.2,83.2,0.333727,0.0,0.333727,0.333727,256.0,0.0,256.0,256.0,1,1,1,1
31.0,0.0,31.0,31.0,85.1,0.0,85.1,85.1,0.333727,0.0,0.333727,0.333727,256.0,0.0,256.0,256.0,1,1,1,1
31.0,0.0,31.0,31.0,84.9,0.0,84.9,84.9,0.333727,0.0,0.333727,0.333727,261.666667,9.814955,256.0,273.0,1,1,1,1
31.0,0.0,31.0,31.0,84.9,0.0,84.9,84.9,0.290816,0.0,0.290816,0.290816,261.666667,9.814955,256.0,273.0,1,1,1,1
31.0,0.0,31.0,31.0,84.9,0.0,84.9,84.9,0.290816,0.0,0.290816,0.290816,64.75,47.296053,0.0,100.0,1,1,1,1
31.0,0.0,31.0,31.0,84.9,0.0,84.9,84.9,0.333727,0.0,0.333727,0.333727,64.75,47.296053,0.0,100.0,1,1,1,1
31.2,0.0,31.2,31.2,83.2,0.0,83.2,83.2,0.333727,0.0,0.333727,0.333727,64.75,47.296053,0.0,100.0,1,1,1,1
31.2,0.0,31.2,31.2,83.2,0.0,83.2,83.2,0.290816,0.0,0.290816,0.290816,261.666667,9.814955,256.0,273.0,1,1,1,1
31.2,0.0,31.2,31.2,83.2,0.0,83.2,83.2,0.290816,0.0,0.290816,0.290816,64.75,47.296053,0.0,100.0,1,1,1,1
31.2,0.0,31.2,31.2,83.2,0.0,83.2,83.2,0.333727,0.0,0.333727,0.333727,261.666667,9.814955,256.0,273.0,1,1,1,1
31.2,0.0,31.2,31.2,83.2,0.0,83.2,83.2,0.290816,0.0,0.290816,0.290816,0.0,0.0,0.0,0.0,1,1,1,1
31.0,0.0,31.0,31.0,84.8,0.0,84.8,84.8,0.333727,0.0,0.333727,0.333727,192.0,128.0,0.0,256.0,1,1,1,1
31.2,0.0,31.2,31.2,83.1,0.0,83.1,83.1,0.290816,0.0,0.290816,0.290816,100.0,0.0,100.0,100.0,1,1,1,1
31.2,0.0,31.2,31.2,83.1,0.0,83.1,83.1,0.290816,0.0,0.290816,0.290816,192.0,128.0,0.0,256.0,1,1,1,1
31.2,0.0,31.2,31.2,83.1,0.0,83.1,83.1,0.333727,0.0,0.333727,0.333727,100.0,0.0,100.0,100.0,1,1,1,1
